218	23	2019-07-01T18:10:00.000	{2891,4225,2434,4513,828,1415}
218	10	2019-07-01T18:10:00.000	{4018,1329,3348,744}
218	17	2019-07-01T18:10:00.000	{373,4549,821,3305,4000,279}
218	54	2019-07-01T18:10:00.000	{2281,3126,1212,4419,3143,1076}
218	2	2019-07-01T18:10:00.000	{2447,2705,2697,1881,1002}
218	20	2019-07-01T18:10:00.000	{2764,4094,52,2939,1495}
218	59	2019-07-01T18:10:00.000	{386,2919,3688,3449,540,3784}
218	53	2019-07-01T18:10:00.000	{37,3503,2112,472}
218	67	2019-07-01T18:10:00.000	{4417,1699,1665,2016,1761}
218	96	2019-07-01T18:10:00.000	{868,3786,8,482,2052,2051}
218	49	2019-07-01T18:10:00.000	{3401,4476,2708,3557,1187,1295}
218	18	2019-07-01T18:10:00.000	{526,4135,243,2097,4499,1166}
218	15	2019-07-01T18:10:00.000	{1466,3739,3523,3659,4414}
218	87	2019-07-01T18:10:00.000	{161,274,3394,715,3046}
218	64	2019-07-01T18:10:00.000	{2380,1588,810,1783,797}
218	9	2019-07-01T18:10:00.000	{1336,1065,1612,2280,3872,1655}
218	58	2019-07-01T18:10:00.000	{1902,133,2982,2583,1606}
218	31	2019-07-01T18:10:00.000	{462,2910,1719,1153,4400,572}
218	98	2019-07-01T18:10:00.000	{3533,897,4123,4428,1796}
218	91	2019-07-01T18:10:00.000	{4200,2319,1485,1168,3795}
218	82	2019-07-01T18:10:00.000	{2709,3108,3534,3299,3070}
218	36	2019-07-01T18:10:00.000	{2918,2996,1197,4032,3792}
218	48	2019-07-01T18:10:00.000	{4250,2574,1622,2536,995,1781}
218	28	2019-07-01T18:10:00.000	{765,2810,1019,2476,3656}
218	77	2019-07-01T18:10:00.000	{4187,522,4521,2385}
218	75	2019-07-01T18:10:00.000	{386,2587,1249,3714,1738}
218	38	2019-07-01T18:10:00.000	{323,1076,3143,4419,1212}
218	74	2019-07-01T18:10:00.000	{1902,133,117,2024,3392}
218	41	2019-07-01T18:10:00.000	{4003,1123,2288,3797,663,4048}
219	78	2019-07-01T18:15:00.000	{373,4405,4277,945,2343,825}
219	0	2019-07-01T18:15:00.000	{668,2859,792,1951,875,644}
219	53	2019-07-01T18:15:00.000	{472,4093,3300,3947,1253}
219	98	2019-07-01T18:15:00.000	{1796,499,4241,1163,268}
219	63	2019-07-01T18:15:00.000	{1853,2615,2897,2950}
219	28	2019-07-01T18:15:00.000	{3656,3964,3058,822,3873,1953}
219	16	2019-07-01T18:15:00.000	{651,1675,1216,3436,3369}
219	37	2019-07-01T18:15:00.000	{990,2432,1898,3357,4262,302}
219	64	2019-07-01T18:15:00.000	{797,3779,1334,1090,2805}
219	44	2019-07-01T18:15:00.000	{263,319,2998,2638,3004}
219	39	2019-07-01T18:15:00.000	{4302,34,25,123}
219	67	2019-07-01T18:15:00.000	{1761,2665,747,3191,1237}
219	77	2019-07-01T18:15:00.000	{2385,2841,1387,960,4194,2102}
219	72	2019-07-01T18:15:00.000	{212,3061,3127,2937,2093,1469}
219	74	2019-07-01T18:15:00.000	{3392,49,1272,3621,2778}
219	2	2019-07-01T18:15:00.000	{1002,1663,1152,2227,2315}
219	56	2019-07-01T18:15:00.000	{4470,2241,1083,1757,3487}
219	58	2019-07-01T18:15:00.000	{1606,120,3777,3954,911}
219	36	2019-07-01T18:15:00.000	{3792,1519,3248,1999,309,1246}
219	11	2019-07-01T18:15:00.000	{3240,4111,483,2285,4405,373}
219	54	2019-07-01T18:15:00.000	{1076,323,3652,3059,1913}
219	31	2019-07-01T18:15:00.000	{572,1742,107,973}
219	65	2019-07-01T18:15:00.000	{913,3360,3336,2812}
219	10	2019-07-01T18:15:00.000	{744,3630,3604,1176,186,2344,3667}
219	15	2019-07-01T18:15:00.000	{4414,3310,2969,1214,157}
219	68	2019-07-01T18:15:00.000	{995,1781,2336,3489,1164}
219	91	2019-07-01T18:15:00.000	{3795,3254,1962,3425,567}
219	49	2019-07-01T18:15:00.000	{1295,1997,4035,2607,2514}
219	14	2019-07-01T18:15:00.000	{4298,3898,2921,1552}
219	40	2019-07-01T18:15:00.000	{717,485,2202,856,331}
219	94	2019-07-01T18:15:00.000	{2709,3108,3534,3299,3070}
219	35	2019-07-01T18:15:00.000	{1423,1999,309,669}
219	87	2019-07-01T18:15:00.000	{3046,3657,1139,1104,2122}
219	88	2019-07-01T18:15:00.000	{373,4549,821,2710,80}
219	41	2019-07-01T18:15:00.000	{4048,3255,4264,1227,961,1533}
219	32	2019-07-01T18:15:00.000	{3143,1076,323,3652,3059}
219	17	2019-07-01T18:15:00.000	{279,3327,1572,1860,3639}
219	59	2019-07-01T18:15:00.000	{3784,3463,1585,1473,3855}
219	51	2019-07-01T18:15:00.000	{104,4110,3383,45,2561}
219	62	2019-07-01T18:15:00.000	{3144,2711,1741,3482,3939}
219	82	2019-07-01T18:15:00.000	{3070,1824,2350,3454,4114}
219	76	2019-07-01T18:15:00.000	{3764,1641,3287,3567,3464,958}
219	23	2019-07-01T18:15:00.000	{1415,1462,270,4263,65}
219	22	2019-07-01T18:15:00.000	{4370,1064,122,4113,3867}
219	20	2019-07-01T18:15:00.000	{1495,1410,3029,3217,839,4219}
219	38	2019-07-01T18:15:00.000	{1212,3126,2281,763,4097,1325}
219	9	2019-07-01T18:15:00.000	{1655,1251,1639,2721,4372}
219	96	2019-07-01T18:15:00.000	{2051,3664,3080,1139}
219	6	2019-07-01T18:15:00.000	{2805,3487,1757,1083}
219	8	2019-07-01T18:15:00.000	{2841,2340,1893,3292,818}
219	48	2019-07-01T18:15:00.000	{1781,252,4300,2435,686}
219	13	2019-07-01T18:15:00.000	{1639,2721,4372,870,1061}
219	26	2019-07-01T18:15:00.000	{2803,542,500,4495,4113}
220	52	2019-07-01T18:20:00.000	{3706,2237,1865,2579,3939}
220	83	2019-07-01T18:20:00.000	{2957,1268,2037,371}
220	65	2019-07-01T18:20:00.000	{2812,3452,3559,540,3449,3688}
220	48	2019-07-01T18:20:00.000	{686,1665,1699,4417,3855}
220	13	2019-07-01T18:20:00.000	{1061,3686,3598,1819,1650,3333}
220	16	2019-07-01T18:20:00.000	{3369,2642,2885,2105,1356}
220	6	2019-07-01T18:20:00.000	{1083,2241,4470,4360,3853,238,57}
220	53	2019-07-01T18:20:00.000	{1253,4280,942,2690,1642,18}
220	14	2019-07-01T18:20:00.000	{1552,4224,1324,3180,234,751}
220	77	2019-07-01T18:20:00.000	{2102,1920,4205,393,547}
220	91	2019-07-01T18:20:00.000	{567,2819,3710,283,4046}
220	11	2019-07-01T18:20:00.000	{373,4549,821,2710,80}
220	63	2019-07-01T18:20:00.000	{2950,4352,4508,1977,1964,3398}
220	82	2019-07-01T18:20:00.000	{4114,982,3203,3989,1403}
220	50	2019-07-01T18:20:00.000	{1757,1083,2893,3289,2415}
220	94	2019-07-01T18:20:00.000	{3070,1824,2350,3454,4114}
220	78	2019-07-01T18:20:00.000	{825,1798,1229,3229,3072,905}
220	22	2019-07-01T18:20:00.000	{3867,4240,4316,2761,3770}
220	51	2019-07-01T18:20:00.000	{2561,1768,2034,651,1675}
220	23	2019-07-01T18:20:00.000	{65,854,3210,4130,3770,2761}
220	87	2019-07-01T18:20:00.000	{2122,3768,438,1352,4289}
220	19	2019-07-01T18:20:00.000	{958,223,4046,738,3507}
220	68	2019-07-01T18:20:00.000	{1164,1279,695,3288,3356}
220	15	2019-07-01T18:20:00.000	{157,1647,659,1943,3229}
220	38	2019-07-01T18:20:00.000	{1325,3876,489,713,200}
220	67	2019-07-01T18:20:00.000	{1237,1039,3473,4315,4102}
220	46	2019-07-01T18:20:00.000	{3073,1285,4425,3052,1913}
220	96	2019-07-01T18:20:00.000	{1139,4282,1615,889}
220	32	2019-07-01T18:20:00.000	{3059,1913,3052,4425,4525,2674}
220	41	2019-07-01T18:20:00.000	{1533,2529,4311,2492,493}
220	10	2019-07-01T18:20:00.000	{3667,1473,1585,3463,3784}
220	49	2019-07-01T18:20:00.000	{2514,2784,1522,220,750}
220	26	2019-07-01T18:20:00.000	{4113,3867,4240,4316,2761}
220	64	2019-07-01T18:20:00.000	{2805,3487,1757,1083,2241}
220	20	2019-07-01T18:20:00.000	{4219,3528,2730,767}
220	56	2019-07-01T18:20:00.000	{3487,2805,1090,1334,3779}
220	28	2019-07-01T18:20:00.000	{1953,3436,1216,1675,651}
220	88	2019-07-01T18:20:00.000	{80,2416,33,2786,3974,3242}
220	39	2019-07-01T18:20:00.000	{123,3040,3391,1768,2034}
220	35	2019-07-01T18:20:00.000	{669,2760,3886,2985,3707,1923}
220	58	2019-07-01T18:20:00.000	{911,940,2436,952,3880,154}
220	79	2019-07-01T18:20:00.000	{1412,931,6,4259}
220	0	2019-07-01T18:20:00.000	{644,901,4491,1038,2077,2394}
220	66	2019-07-01T18:20:00.000	{1396,3717,4173,4461,1956}
220	40	2019-07-01T18:20:00.000	{331,1199,3927,2298,4545}
220	37	2019-07-01T18:20:00.000	{302,1452,1303,1721,1201}
220	2	2019-07-01T18:20:00.000	{2315,2629,4062,2552,4381,3951}
220	47	2019-07-01T18:20:00.000	{461,3959,83,3124,1802}
220	59	2019-07-01T18:20:00.000	{3855,4417,1699,1665,686}
220	76	2019-07-01T18:20:00.000	{958,223,4046,738,3507}
220	9	2019-07-01T18:20:00.000	{4372,870,1061,3686,3598,1819}
220	98	2019-07-01T18:20:00.000	{268,1799,1438,3622,835}
220	4	2019-07-01T18:20:00.000	{4072,2954,1555,136,2566}
220	8	2019-07-01T18:20:00.000	{818,3549,1414,3853,4360,4470,2241}
221	98	2019-07-01T18:25:00.000	{835,37,3672,461}
221	11	2019-07-01T18:25:00.000	{80,2416,33,2786,3974,4216}
221	2	2019-07-01T18:25:00.000	{3951,621,1499,4256,1509}
221	35	2019-07-01T18:25:00.000	{1923,2557,382,4559,2468}
221	38	2019-07-01T18:25:00.000	{200,723,4223,805,1548}
221	47	2019-07-01T18:25:00.000	{1802,3936,315,3040,3391}
221	50	2019-07-01T18:25:00.000	{2415,3429,2474,3980}
221	18	2019-07-01T18:25:00.000	{1166,4499,2097,243,4135}
221	9	2019-07-01T18:25:00.000	{1819,1650,3333,2099,465}
221	58	2019-07-01T18:25:00.000	{154,1452,1303,1721,1201}
221	0	2019-07-01T18:25:00.000	{2394,3583,2310,2401,173}
221	43	2019-07-01T18:25:00.000	{804,3800,4569,3539,3857}
221	15	2019-07-01T18:25:00.000	{3229,3072,905,249,3276}
221	76	2019-07-01T18:25:00.000	{3507,2398,1645,4354,3215}
221	93	2019-07-01T18:25:00.000	{4370,1064,122,4113,3867}
221	32	2019-07-01T18:25:00.000	{2674,3022,672,4137,3350,2312}
221	10	2019-07-01T18:25:00.000	{3784,540,3449,3688,2919,386}
221	56	2019-07-01T18:25:00.000	{3779,797,1783,810,1588}
221	68	2019-07-01T18:25:00.000	{3356,3348,1329,4018,4284}
221	78	2019-07-01T18:25:00.000	{905,249,3276,262,1203}
221	99	2019-07-01T18:25:00.000	{2308,3344,3101,1124,3157}
221	87	2019-07-01T18:25:00.000	{4289,3239,1424,1566,4383}
221	63	2019-07-01T18:25:00.000	{3398,1489,4168,1123,1161}
221	67	2019-07-01T18:25:00.000	{4102,141,429,3928,668}
221	65	2019-07-01T18:25:00.000	{3688,2919,386,2587,1249}
221	16	2019-07-01T18:25:00.000	{1356,782,1541,3741,431,983}
221	30	2019-07-01T18:25:00.000	{2869,3793,2819,3710}
221	37	2019-07-01T18:25:00.000	{1201,4384,3727,205,4393,1724}
221	20	2019-07-01T18:25:00.000	{767,3272,3222,57,238,3853}
221	64	2019-07-01T18:25:00.000	{2241,4470,4360,3853,238,57}
221	48	2019-07-01T18:25:00.000	{3855,1473,1585,3463,3784}
221	82	2019-07-01T18:25:00.000	{1403,3378,2420,2247,220,750,1433}
221	59	2019-07-01T18:25:00.000	{686,2435,4300,252,1781}
221	79	2019-07-01T18:25:00.000	{4259,439,972,4173,4461}
221	23	2019-07-01T18:25:00.000	{2761,4316,4240,3867,4113}
221	94	2019-07-01T18:25:00.000	{4114,982,3203,3989,1403}
221	4	2019-07-01T18:25:00.000	{2566,4153,2637,1635,3929}
221	66	2019-07-01T18:25:00.000	{1956,1619,3361,2457,3673}
221	53	2019-07-01T18:25:00.000	{18,3209,3379,2641,3522}
221	88	2019-07-01T18:25:00.000	{3242,395,2589,176,2206}
221	40	2019-07-01T18:25:00.000	{4545,214,3160,2036,79}
221	28	2019-07-01T18:25:00.000	{651,2034,1768,2561,45,3383}
221	91	2019-07-01T18:25:00.000	{4046,3553,794,2159,2271,1646}
221	39	2019-07-01T18:25:00.000	{2034,651,1675,1216,3436,3369}
221	52	2019-07-01T18:25:00.000	{3939,3482,1741,2711,3144}
221	26	2019-07-01T18:25:00.000	{2761,3770,4130,3210,854,65}
221	51	2019-07-01T18:25:00.000	{1675,1216,3436,1953,3873}
221	22	2019-07-01T18:25:00.000	{3770,4130,3210,854,65}
221	77	2019-07-01T18:25:00.000	{547,3703,608,2474,3980}
221	8	2019-07-01T18:25:00.000	{2241,1083,1757,3487}
221	19	2019-07-01T18:25:00.000	{3507,2398,1645,4354,3215}
221	14	2019-07-01T18:25:00.000	{751,1789,2382,1460}
221	6	2019-07-01T18:25:00.000	{57,3222,3272,767}
221	41	2019-07-01T18:25:00.000	{493,498,2802,2832,1548}
221	46	2019-07-01T18:25:00.000	{1913,3059,3652,323,1076}
222	82	2019-07-01T18:30:00.000	{1433,1016,2991,2821}
222	17	2019-07-01T18:30:00.000	{153,3593,3639,509,1341}
222	4	2019-07-01T18:30:00.000	{3929,1103,1861,1952,2852}
222	2	2019-07-01T18:30:00.000	{1509,1818,3365,337,3064}
222	41	2019-07-01T18:30:00.000	{1548,805,4223,1927,191}
222	76	2019-07-01T18:30:00.000	{3215,1796,4428,4123,897,161}
222	78	2019-07-01T18:30:00.000	{1203,1490,3532,4500,632}
222	51	2019-07-01T18:30:00.000	{3873,822,3058,3964,3656,2476}
222	47	2019-07-01T18:30:00.000	{3391,1768,2034,651,1675}
222	88	2019-07-01T18:30:00.000	{2206,704,3440,829,388}
222	16	2019-07-01T18:30:00.000	{983,3785,3279,3126,2281,507}
222	64	2019-07-01T18:30:00.000	{57,3222,3272,767}
222	37	2019-07-01T18:30:00.000	{1724,2403,850,1095,1682}
222	39	2019-07-01T18:30:00.000	{3369,2642,2885,2105,1356}
222	50	2019-07-01T18:30:00.000	{3980,2538,2454,1007,930}
222	15	2019-07-01T18:30:00.000	{3276,262,1203,1490,3532}
222	22	2019-07-01T18:30:00.000	{65,4263,270,1462,1415,828}
222	11	2019-07-01T18:30:00.000	{4216,3064,337,3365,1818}
222	35	2019-07-01T18:30:00.000	{2468,1777,2978,3539,3857}
222	10	2019-07-01T18:30:00.000	{386,2587,1249,3714,1738}
222	79	2019-07-01T18:30:00.000	{4461,1956,1619,726,1794}
222	38	2019-07-01T18:30:00.000	{1548,2832,2802,498,493,2492}
222	67	2019-07-01T18:30:00.000	{668,2859,792,1951,875,644}
222	36	2019-07-01T18:30:00.000	{1514,546,3704,1246}
222	8	2019-07-01T18:30:00.000	{3487,2805,1090,1334,3779}
222	99	2019-07-01T18:30:00.000	{3157,3323,142,3991,2326}
222	7	2019-07-01T18:30:00.000	{1228,3748,357,1778,1243}
222	66	2019-07-01T18:30:00.000	{3673,3731,3127,3061,212}
222	28	2019-07-01T18:30:00.000	{3383,4110,104,1720,2035}
222	91	2019-07-01T18:30:00.000	{1646,182,2120,3938}
222	48	2019-07-01T18:30:00.000	{3784,540,3449,3688,2919,386}
222	0	2019-07-01T18:30:00.000	{173,4220,3515,755,4446}
222	42	2019-07-01T18:30:00.000	{2308,3344,3101,1124,3157}
222	30	2019-07-01T18:30:00.000	{3710,283,4046,3553,794,2159}
222	46	2019-07-01T18:30:00.000	{1076,3143,4419,1212,3279,3785}
222	93	2019-07-01T18:30:00.000	{3867,4240,4316,2761,3770}
222	19	2019-07-01T18:30:00.000	{3215,1796,4428,4123,897,161}
222	18	2019-07-01T18:30:00.000	{4135,526,3026,2761,3770,4130}
222	20	2019-07-01T18:30:00.000	{3853,4360,4470,2241,1083,1757}
222	25	2019-07-01T18:30:00.000	{3004,2638,2998,319,263}
222	94	2019-07-01T18:30:00.000	{1403,3378,2420,2247,220,750,1433}
222	56	2019-07-01T18:30:00.000	{1588,2380,1984,864,184}
222	63	2019-07-01T18:30:00.000	{1161,2114,506,1946,2,3571}
222	14	2019-07-01T18:30:00.000	{1460,633,3701,2942,3920,1232}
222	59	2019-07-01T18:30:00.000	{1781,995,2536,1622,2574,4250}
222	40	2019-07-01T18:30:00.000	{79,3700,3135,1461,1936,4446}
222	6	2019-07-01T18:30:00.000	{767,2730,3528,4219,839}
222	53	2019-07-01T18:30:00.000	{3522,2030,3564,1917,1073}
222	58	2019-07-01T18:30:00.000	{1201,1232,3920,2942,3701,633}
222	33	2019-07-01T18:30:00.000	{344,1438,1799,268,1163}
222	54	2019-07-01T18:30:00.000	{2185,3073,1285,4425,3052}
222	23	2019-07-01T18:30:00.000	{4113,4495,500,2989,2321}
222	77	2019-07-01T18:30:00.000	{3980,2538,2454,1007,930}
222	26	2019-07-01T18:30:00.000	{65,4263,270,1462,1415}
222	43	2019-07-01T18:30:00.000	{3857,2579,3939,830,1032,2598}
223	54	2019-07-01T18:35:00.000	{3052,1913,3059,3652,323}
223	38	2019-07-01T18:35:00.000	{2492,4311,2529,1533,961}
223	63	2019-07-01T18:35:00.000	{3571,3498,2423,1306,924}
223	28	2019-07-01T18:35:00.000	{2035,3363,338,3814,2326}
223	76	2019-07-01T18:35:00.000	{161,274,3394,715,3046}
223	33	2019-07-01T18:35:00.000	{1163,4241,499,1796,4428}
223	47	2019-07-01T18:35:00.000	{1675,1216,3436,3369,2642,2885}
223	23	2019-07-01T18:35:00.000	{2321,1574,4204,3735,4043,2400}
223	14	2019-07-01T18:35:00.000	{1232,1201,1721,1303,1452}
223	22	2019-07-01T18:35:00.000	{828,4513,2434,4225,2891}
223	67	2019-07-01T18:35:00.000	{644,901,4491,1038,2077,2394}
223	37	2019-07-01T18:35:00.000	{1682,1411,1958,1536,1560}
223	94	2019-07-01T18:35:00.000	{1433,1016,2991,2821}
223	7	2019-07-01T18:35:00.000	{1243,697,1589,4166,3389}
223	93	2019-07-01T18:35:00.000	{3770,4130,3210,854,65}
223	15	2019-07-01T18:35:00.000	{3532,4500,632,2724,2836}
223	91	2019-07-01T18:35:00.000	{3938,3991,2326,3814,338}
223	25	2019-07-01T18:35:00.000	{263,3432,3475,2244}
223	43	2019-07-01T18:35:00.000	{2598,1025,1822,4333}
223	26	2019-07-01T18:35:00.000	{1415,828,4513,2434,4225,2891}
223	11	2019-07-01T18:35:00.000	{1818,1509,4256,1499,621}
223	77	2019-07-01T18:35:00.000	{930,2494,1190,3178,4457,424}
223	42	2019-07-01T18:35:00.000	{3157,3323,142,3991,2326}
223	88	2019-07-01T18:35:00.000	{388,232,800,4574,3858}
223	51	2019-07-01T18:35:00.000	{2476,1019,2810,765,2236,1991}
223	78	2019-07-01T18:35:00.000	{632,2724,2836,2974,594}
223	2	2019-07-01T18:35:00.000	{3064,4216,3974,2786,33}
223	4	2019-07-01T18:35:00.000	{2852,3625,2520,4369,1102}
223	35	2019-07-01T18:35:00.000	{3857,2579,3939,3482,1741}
223	0	2019-07-01T18:35:00.000	{4446,622,4307,3123,3140}
223	50	2019-07-01T18:35:00.000	{930,2494,3208,3250,532,3057}
223	64	2019-07-01T18:35:00.000	{767,2730,3528,4219,839}
223	36	2019-07-01T18:35:00.000	{1246,669,2760,3886,2985,3707}
223	8	2019-07-01T18:35:00.000	{3779,797,1783,810,1588,2380}
223	48	2019-07-01T18:35:00.000	{386,2587,1249,3714,1738}
223	16	2019-07-01T18:35:00.000	{507,998,1122,2789,3220}
223	66	2019-07-01T18:35:00.000	{212,3551,2131,3684,46}
223	56	2019-07-01T18:35:00.000	{184,3275,2962,924,1605}
223	17	2019-07-01T18:35:00.000	{1341,395,3242,4216,3064}
223	30	2019-07-01T18:35:00.000	{2159,2271,1646,182}
223	59	2019-07-01T18:35:00.000	{4250,3783,2430,857,4127}
223	20	2019-07-01T18:35:00.000	{1757,3487,2805,1090}
223	19	2019-07-01T18:35:00.000	{161,274,3394,715,3046}
223	40	2019-07-01T18:35:00.000	{4446,755,3515,4220,173}
223	39	2019-07-01T18:35:00.000	{1356,782,1541,3741,431,983}
223	18	2019-07-01T18:35:00.000	{4130,3210,854,65,4263}
223	41	2019-07-01T18:35:00.000	{191,2824,876,3662,88,1991}
223	46	2019-07-01T18:35:00.000	{3785,983,431,3741,1541,782}
223	82	2019-07-01T18:35:00.000	{2821,19,2835,108,894,2950}
223	6	2019-07-01T18:35:00.000	{839,3217,3029,1410,1495,2939}
224	14	2019-07-01T18:40:00.000	{1452,302,4262,3357,1898,2432}
224	66	2019-07-01T18:40:00.000	{46,3334,2939,1495,1410}
224	63	2019-07-01T18:40:00.000	{924,2962,3275,184,864}
224	0	2019-07-01T18:40:00.000	{3140,4496,4469,115,2025,4080}
224	7	2019-07-01T18:40:00.000	{3389,2892,3712,2925,950}
224	88	2019-07-01T18:40:00.000	{3858,1595,646,3032,3545}
224	17	2019-07-01T18:40:00.000	{3064,3373,2860,1130,855,3602}
224	59	2019-07-01T18:40:00.000	{4127,2709,2613,3358,761}
224	28	2019-07-01T18:40:00.000	{2326,3991,3938,2120,182}
224	51	2019-07-01T18:40:00.000	{1991,88,3662,876,2824}
224	94	2019-07-01T18:40:00.000	{2821,19,2835,108,894,2950}
224	31	2019-07-01T18:40:00.000	{4044,420,914,973}
224	39	2019-07-01T18:40:00.000	{983,2742,4396,2205,4107}
224	54	2019-07-01T18:40:00.000	{323,1076,3143,4419,1212,3279}
224	78	2019-07-01T18:40:00.000	{594,2891,4225,2434,4513}
224	20	2019-07-01T18:40:00.000	{1090,1334,3779,797,1783}
224	50	2019-07-01T18:40:00.000	{3057,411,3390,1475,236}
224	41	2019-07-01T18:40:00.000	{1991,2236,765,2810,1019}
224	64	2019-07-01T18:40:00.000	{839,3217,3029,1410,1495,2939}
224	76	2019-07-01T18:40:00.000	{3046,3657,1139,3080,3664}
224	37	2019-07-01T18:40:00.000	{1560,3719,1979,529,494}
224	68	2019-07-01T18:40:00.000	{3505,838,503,3033,2573}
224	26	2019-07-01T18:40:00.000	{2891,594,2974,2836,2724}
224	46	2019-07-01T18:40:00.000	{782,2065,1450,4465,3486,2572}
224	47	2019-07-01T18:40:00.000	{2885,2105,1356,782,1541}
224	67	2019-07-01T18:40:00.000	{2394,3583,2310,2401,173}
224	91	2019-07-01T18:40:00.000	{338,3363,2035,1720,104,4110}
224	23	2019-07-01T18:40:00.000	{2400,4418,1147,4537,1583}
224	43	2019-07-01T18:40:00.000	{4333,4107,2205,4396,2742,983}
224	11	2019-07-01T18:40:00.000	{621,3951,4381,2552,4062,2629}
224	93	2019-07-01T18:40:00.000	{65,4263,270,1462,1415,828}
224	16	2019-07-01T18:40:00.000	{3220,1597,4364,3399,491}
224	22	2019-07-01T18:40:00.000	{2891,594,2974,2836,2724}
224	38	2019-07-01T18:40:00.000	{961,1227,4264,3255,4048,663}
224	6	2019-07-01T18:40:00.000	{2939,52,4094,2764,2700}
224	8	2019-07-01T18:40:00.000	{2380,1984,864,184,3275}
224	18	2019-07-01T18:40:00.000	{4263,270,1462,1415,828,4513}
224	35	2019-07-01T18:40:00.000	{1741,2711,3144,401,1298}
224	56	2019-07-01T18:40:00.000	{1605,4327,564,3183,3401,4476}
224	36	2019-07-01T18:40:00.000	{3707,1923,2557,382,4559}
224	19	2019-07-01T18:40:00.000	{3046,3657,1139,1104,2122}
224	42	2019-07-01T18:40:00.000	{2326,3814,338,3363,2035}
224	40	2019-07-01T18:40:00.000	{173,2401,2310,3583,2256}
224	30	2019-07-01T18:40:00.000	{182,2120,3938,3991,2326}
224	2	2019-07-01T18:40:00.000	{33,2416,80,2710,821,4549}
224	15	2019-07-01T18:40:00.000	{2836,2974,594,2891,4225}
224	12	2019-07-01T18:40:00.000	{4247,937,1244,524}
224	82	2019-07-01T18:40:00.000	{2950,4352,4508,1977,1964,3398}
225	38	2019-07-01T18:45:00.000	{663,4472,1578,703,2}
225	41	2019-07-01T18:45:00.000	{1019,2476,3656,3964,3058,822}
225	88	2019-07-01T18:45:00.000	{3545,1622,2536,995,1781,334}
225	63	2019-07-01T18:45:00.000	{864,1984,2380,1588,810,1783}
225	78	2019-07-01T18:45:00.000	{4513,828,1415,1462,270}
225	36	2019-07-01T18:45:00.000	{4559,2468,1777,2978,4569}
225	59	2019-07-01T18:45:00.000	{761,3629,310,4242,4178,1198}
225	67	2019-07-01T18:45:00.000	{173,4220,3515,755,4446}
225	15	2019-07-01T18:45:00.000	{4225,2434,4513,828,1415}
225	76	2019-07-01T18:45:00.000	{3664,2051,2052,482}
225	54	2019-07-01T18:45:00.000	{3279,3785,983,431,3741,1541}
225	79	2019-07-01T18:45:00.000	{1400,2011,758,943,535}
225	26	2019-07-01T18:45:00.000	{2724,632,4500,3532}
225	17	2019-07-01T18:45:00.000	{3602,2732,4441,3699,2499}
225	39	2019-07-01T18:45:00.000	{4107,4333,1822,1025,2598}
225	16	2019-07-01T18:45:00.000	{491,3388,4068,803,593}
225	30	2019-07-01T18:45:00.000	{2326,3814,338,3363,2035,1720}
225	56	2019-07-01T18:45:00.000	{4476,2708,3557,3864,4439}
225	18	2019-07-01T18:45:00.000	{4513,2434,4225,2891,594}
225	50	2019-07-01T18:45:00.000	{236,3031,286,11,467}
225	22	2019-07-01T18:45:00.000	{2724,632,4500,3532,1490}
225	8	2019-07-01T18:45:00.000	{3275,2962,924,1306,2423}
225	58	2019-07-01T18:45:00.000	{1460,633,3701,2942}
225	19	2019-07-01T18:45:00.000	{2122,3768,438,1352,1302}
225	5	2019-07-01T18:45:00.000	{2659,939,3198,4125,3637}
225	7	2019-07-01T18:45:00.000	{950,481,565,2526,414,3855}
225	94	2019-07-01T18:45:00.000	{2950,4352,4508,1977,1964,3398}
225	66	2019-07-01T18:45:00.000	{1410,3029,3217,839,4219,3528}
225	93	2019-07-01T18:45:00.000	{828,4513,2434,4225,2891}
225	91	2019-07-01T18:45:00.000	{4110,3383,45,2561,1768}
225	51	2019-07-01T18:45:00.000	{2824,191,1927,4223,805}
225	70	2019-07-01T18:45:00.000	{461,3672,37,835}
225	47	2019-07-01T18:45:00.000	{1541,3741,431,983,3785,3279}
225	43	2019-07-01T18:45:00.000	{983,431,3741,1541,782,1356}
225	20	2019-07-01T18:45:00.000	{1783,810,1588,2380,1984,864}
225	12	2019-07-01T18:45:00.000	{524,3263,1254,1925,4421}
225	64	2019-07-01T18:45:00.000	{2939,3334,46,3684,2131,920}
225	82	2019-07-01T18:45:00.000	{3398,1489,4168,2288,3797}
225	40	2019-07-01T18:45:00.000	{2256,1099,4195,4566}
225	23	2019-07-01T18:45:00.000	{1583,3325,1874,2007,4542,4013}
225	35	2019-07-01T18:45:00.000	{1298,164,1300,2293,513,376,276}
225	14	2019-07-01T18:45:00.000	{2432,990,2286,1405,2767}
225	68	2019-07-01T18:45:00.000	{2573,2201,4101,1508}
225	2	2019-07-01T18:45:00.000	{4549,373,4405,4277,945,2343}
225	11	2019-07-01T18:45:00.000	{2629,2315,2227,1152,1663}
225	99	2019-07-01T18:45:00.000	{1720,104,4110,3383,45}
225	31	2019-07-01T18:45:00.000	{973,107,3588,1812,2903}
225	0	2019-07-01T18:45:00.000	{4080,3763,126,4297,2448}
225	84	2019-07-01T18:45:00.000	{2308,3344,3101,1124,3157}
225	42	2019-07-01T18:45:00.000	{2035,1720,104,4110,3383}
225	46	2019-07-01T18:45:00.000	{2572,3134,2111,3791,3377}
